Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"The biggest threat to Australia is the Chinese taking us over.  They have the military might to just walk in and take our country over.  That’s all thanks to us weakening our economy by letting the UN and greenies dictate our policies on climate change, population growth and the trashing of our manufacturing industries.  Australia needs to ditch all the UN and climate alarmist BS and start manufacturing stuff including cars and our own defence equipment.","The biggest threat to Australia is the Chinese taking us over.  They have the military might to just walk in and take our country over.  That’s all thanks to us weakening our economy by letting the UN and greenies dictate our policies on climate change, population growth and the trashing of our manufacturing industries.  Australia needs to ditch all the UN and climate alarmist BS and start manufacturing stuff including cars and our own defence equipment.",83,LABEL_0,NEGATIVE,financial_constraints
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,So when did the Greens go into coalition with Labor?,So when did the Greens go into coalition with Labor?,11,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,How many bongs have you had mate ?,How many bongs have you had mate ?,8,LABEL_1,NEUTRAL,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,And the libs want to give hundreds of millions of dollars to companies to run concentration camps to house refugees ! Wouldn't it be better to release them and put that in to green energy farms for Australians !,And the libs want to give hundreds of millions of dollars to companies to run concentration camps to house refugees ! Wouldn't it be better to release them and put that in to green energy farms for Australians !,40,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,Most of the Greenies went to university to get a masters degree with honours in stupidity that makes them very smart l am thinking  just wondering.,Most of the Greenies went to university to get a masters degree with honours in stupidity that makes them very smart l am thinking  just wondering.,27,LABEL_0,NEGATIVE,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,Finally some sensible comments in the news today,Finally some sensible comments in the news today,8,LABEL_2,POSITIVE,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,First it was the bushfires now the floods. Who is to blame???? THE GREENS!!!!!Why do people vote for them?????,First it was the bushfires now the floods. Who is to blame???? THE GREENS!!!!!Why do people vote for them?????,35,LABEL_0,NEGATIVE,financial_constraints
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,Paul look into the 2 billion dollar wind and solar farm at Hughenden in western Queensland it is a white elephant. Apparently the fans have been locked down and will stay this way until being bulldozed into the ground. It will never put one kilowatt back into the grid. Another waste of tax payer money but will never hear anything about it.,Paul look into the 2 billion dollar wind and solar farm at Hughenden in western Queensland it is a white elephant. Apparently the fans have been locked down and will stay this way until being bulldozed into the ground. It will never put one kilowatt back into the grid. Another waste of tax payer money but will never hear anything about it.,66,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,How do you get more than 100% again?,How do you get more than 100% again?,10,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,There off the planet ,There off the planet ,4,LABEL_1,NEUTRAL,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,It’s only green if it takes money out of everyone else’s pockets....,It’s only green if it takes money out of everyone else’s pockets....,17,LABEL_1,NEUTRAL,financial_constraints
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,The Morrison Government is in a terminal nose dive.....quick! Come up with a scare campaign against Labor.,The Morrison Government is in a terminal nose dive.....quick! Come up with a scare campaign against Labor.,21,LABEL_0,NEGATIVE,financial_constraints
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,Having a pack of raping swinging dicks isn't a worry Murray. Concentrate on what's happening now rather than dreaming up and deflecting what's going to happen at the next election.,Having a pack of raping swinging dicks isn't a worry Murray. Concentrate on what's happening now rather than dreaming up and deflecting what's going to happen at the next election.,35,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"Paul your looking an American police officer, overweight and sad.","Paul your looking an American police officer, overweight and sad.",12,LABEL_0,NEGATIVE,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY, Disaster if they get in , Disaster if they get in ,5,LABEL_0,NEGATIVE,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"The Greens can push as much as they like, doesn’t mean either party will comply. Albanese has been slowly trying to edge the party toward the Centre, so highly unlikely Labor will play the Green’s game!","The Greens can push as much as they like, doesn’t mean either party will comply. Albanese has been slowly trying to edge the party toward the Centre, so highly unlikely Labor will play the Green’s game!",44,LABEL_1,NEUTRAL,financial_constraints
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,If you believe Sky News then you are deluded!,If you believe Sky News then you are deluded!,10,LABEL_0,NEGATIVE,not-defined
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,The Greens the most hated group with bush and country people in the area I grew up in ,The Greens the most hated group with bush and country people in the area I grew up in ,18,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,Hope they don't run out of TWTD syndrome medications...lol,Hope they don't run out of TWTD syndrome medications...lol,12,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,The GreenALPLibsNats are all sold out to the U.N Communists Agenda of Climate Change and the Plandemic.,The GreenALPLibsNats are all sold out to the U.N Communists Agenda of Climate Change and the Plandemic.,18,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Greens pushing for 700 per cent renewable energy targetagC6CMXjYS4bLCqSV8miZgXj0NFEjUwghbLddY,"Unless the materials used in the manufacturing process of the ""renewable"" energy industry are in infinite supply they're talking horse ","Unless the materials used in the manufacturing process of the ""renewable"" energy industry are in infinite supply they're talking horse ",23,LABEL_0,NEGATIVE,technological_shortcomings
